t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still,raw_x,raw_y,raw_z
10991062,0.060,0.154,-0.005,0.002,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.970,5.050
10991140,0.029,0.139,0.012,0.003,-0.000,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-3.000,5.100
10991281,0.044,0.147,0.004,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.920,5.120
10991375,0.041,0.155,0.004,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.940,4.940
10991484,0.063,0.149,0.008,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.890,4.650
10991578,0.041,0.163,0.003,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.450,-2.870,4.690
10991671,0.068,0.144,0.019,0.002,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.930,4.930
10991734,0.053,0.150,0.000,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.280,-2.950,4.960
10991812,0.061,0.158,-0.015,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.920,4.720
10991921,0.070,0.150,0.030,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.450,-2.980,5.160
10992046,0.046,0.145,0.015,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.930,4.950
10992187,0.061,0.150,0.007,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.940,4.930
10992234,0.066,0.148,0.031,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.890,4.710
10992281,0.061,0.157,0.035,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.970,4.960
10992359,0.045,0.167,-0.011,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.890,4.670
10992500,0.057,0.160,0.018,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.930,4.960
10992593,0.067,0.166,0.024,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-3.000,5.090
10992703,0.076,0.158,0.034,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.860,4.800
10992781,0.056,0.174,-0.013,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.980,4.760
10992875,0.057,0.151,0.030,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.980,4.980
10992953,0.062,0.147,0.016,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.890,4.990
10993031,0.058,0.159,0.013,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.940,4.990
10993140,0.056,0.160,-0.013,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.950,4.880
10993250,0.056,0.164,0.000,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.930,4.940
10993390,0.079,0.164,-0.009,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.450,-2.930,4.950
10993437,0.062,0.160,0.014,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.930,4.820
10993484,0.062,0.161,0.033,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-3.030,5.030
10993562,0.045,0.156,-0.011,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.960,4.940
10993703,0.059,0.147,0.021,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.290,-2.990,5.020
10993796,0.049,0.161,0.018,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.910,4.600
10993906,0.061,0.155,0.024,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.890,4.990
10993984,0.066,0.153,-0.014,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.940,4.950
10994078,0.068,0.177,-0.025,0.003,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.940,4.940
10994156,0.067,0.160,0.040,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.860,4.630
10994234,0.062,0.188,0.009,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.940,4.750
10994343,0.050,0.157,0.018,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.960,4.950
10994453,0.057,0.158,0.024,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.890,4.620
10994593,0.052,0.153,0.019,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.930,4.790
10994640,0.053,0.150,0.027,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.900,4.660
10994687,0.054,0.151,0.016,0.002,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.990,5.060
10994765,0.062,0.160,0.028,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.270,-2.960,5.020
10994906,0.059,0.156,0.062,0.003,-0.002,-0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.290,-2.940,5.070
10995000,0.068,0.174,0.009,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.860,4.630
10995109,0.060,0.168,0.039,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.300,-3.000,4.980
10995187,0.056,0.166,0.025,0.004,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.880,4.910
10995281,0.044,0.163,-0.010,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.960,4.900
10995359,0.048,0.166,0.042,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.980,4.680
10995437,0.061,0.157,-0.009,0.002,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.910,4.630
10995546,0.049,0.155,0.054,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.280,-2.970,5.000
10995656,0.065,0.160,-0.016,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.890,4.650
10995796,0.048,0.167,0.019,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.880,4.700
10995843,0.062,0.172,-0.003,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.930,4.920
10995890,0.059,0.166,-0.009,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.870,4.790
10995968,0.061,0.159,0.004,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.870,4.880
10996109,0.052,0.157,0.073,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.910,4.930
10996203,0.057,0.173,-0.013,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.290,-2.940,5.040
10996312,0.054,0.169,0.006,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.910,4.710
10996390,0.055,0.169,-0.013,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.880,4.670
10996484,0.045,0.150,0.045,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.940,4.950
10996562,0.047,0.163,-0.004,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.950,4.980
10996640,0.034,0.152,0.012,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.950,4.880
10996750,0.052,0.170,0.013,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.870,4.810
10996859,0.052,0.172,0.034,0.004,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.950,4.960
10997000,0.046,0.162,0.029,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.930,4.950
10997046,0.046,0.167,0.020,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.960,5.080
10997093,0.033,0.162,0.047,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.450,-2.910,4.730
10997171,0.051,0.163,0.013,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.890,4.720
10997312,0.050,0.166,-0.017,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.890,4.650
10997406,0.029,0.155,0.029,0.004,-0.000,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.920,4.760
10997515,0.053,0.167,0.001,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.940,5.110
10997593,0.051,0.168,-0.010,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.950,4.920
10997671,0.037,0.187,0.052,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.930,4.940
10997765,0.041,0.168,0.035,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-3.010,4.770
10997843,0.043,0.163,0.018,0.004,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.870,4.660
10997953,0.031,0.169,0.042,0.004,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.980,5.080
10998046,0.047,0.165,0.009,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.480,-2.890,4.730
10998187,0.043,0.170,0.003,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.930,4.910
10998234,0.045,0.171,0.002,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.930,4.920
10998281,0.047,0.173,0.020,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.890,4.830
10998375,0.055,0.166,0.038,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.900,4.780
10998515,0.057,0.164,-0.009,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.960,4.950
10998609,0.050,0.161,0.030,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.990,5.110
10998718,0.056,0.161,0.026,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.870,4.740
10998796,0.033,0.156,0.015,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.880,4.680
10998890,0.052,0.152,0.042,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.980,5.040
10998968,0.049,0.154,0.008,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.950,5.070
10999046,0.049,0.175,0.009,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.900,5.100
10999156,0.057,0.157,0.014,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.900,4.660
10999265,0.049,0.174,0.022,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.960,5.130
10999406,0.061,0.158,0.005,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.970,5.090
10999453,0.049,0.165,0.015,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.900,4.680
10999500,0.052,0.160,0.009,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.920,4.830
10999578,0.056,0.162,-0.005,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.970,4.990
10999718,0.039,0.158,0.017,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.880,4.690
10999796,0.060,0.165,0.007,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.860,5.110
10999921,0.045,0.175,0.017,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.920,4.960
11000000,0.048,0.170,0.029,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.460,-2.840,4.680
11000093,0.062,0.156,0.026,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.460,-2.850,4.650
11000171,0.034,0.178,0.001,0.005,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.460,-2.870,4.640
11000250,0.055,0.167,0.004,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-3.010,5.040
11000359,0.063,0.163,0.013,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.950,4.950
11000468,0.059,0.180,-0.028,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-3.030,5.130
11000609,0.044,0.165,-0.004,0.004,-0.000,0.003,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.970,4.980
11000656,0.061,0.150,0.029,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.450,-2.890,4.650
11000703,0.051,0.161,0.025,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.940,4.920
11000781,0.049,0.171,0.018,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.970,5.030
11000921,0.052,0.167,0.008,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.300,-2.910,4.950
11001015,0.059,0.165,-0.003,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.890,4.750
11001125,0.060,0.174,0.016,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-3.000,5.080
11001203,0.031,0.160,0.004,0.004,-0.000,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.950,4.970
11001296,0.066,0.161,0.025,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.980,4.740
11001375,0.037,0.170,-0.038,0.004,-0.000,0.003,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.930,4.980
11001453,0.039,0.177,-0.002,0.004,-0.000,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.890,4.620
11001562,0.046,0.168,0.021,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.300,-2.990,5.050
11001671,0.045,0.175,0.004,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.450,-2.860,4.680
11001812,0.034,0.172,-0.042,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.860,4.630
11001859,0.041,0.174,-0.022,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.930,4.960
11001906,0.039,0.174,-0.014,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.960,5.110
11001984,0.046,0.168,0.002,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.950,4.950
11002125,0.053,0.154,0.003,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.860,5.010
11002218,0.042,0.165,0.021,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-3.000,4.760
11002328,0.051,0.162,0.029,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.890,4.680
11002406,0.049,0.164,0.024,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.910,4.940
11002500,0.044,0.169,0.014,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.920,4.930
11002578,0.055,0.169,0.021,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.930,4.840
11002656,0.040,0.164,0.022,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.880,4.740
11002765,0.051,0.173,0.008,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.260,-2.890,5.010
11002875,0.043,0.174,0.006,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.960,4.730
11003015,0.054,0.151,0.030,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.950,4.740
11003062,0.047,0.153,0.014,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.980,5.030
11003109,0.046,0.158,0.014,0.003,-0.000,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.300,-2.970,5.000
11003187,0.053,0.160,0.006,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.930,4.870
11003328,0.046,0.162,0.009,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.930,4.980
11003421,0.057,0.155,0.034,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.270,-2.940,4.970
11003531,0.042,0.162,0.003,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.960,5.040
11003609,0.059,0.152,0.012,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.910,4.780
11003703,0.054,0.148,0.013,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.940,4.940
11003765,0.052,0.139,0.022,0.002,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.950,4.970
11003859,0.057,0.143,0.011,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.980,4.880
11003968,0.059,0.152,-0.014,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.970,5.000
11004078,0.049,0.154,-0.023,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.480,-2.880,4.570
11004218,0.064,0.150,-0.001,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.940,4.930
11004265,0.068,0.155,-0.010,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.470,-2.920,4.910
11004312,0.065,0.155,0.003,0.003,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.870,4.670
11004390,0.077,0.152,0.027,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.930,4.760
11004531,0.042,0.146,0.020,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.930,4.930
11004625,0.041,0.156,0.007,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.950,4.950
11004734,0.043,0.165,-0.011,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.930,4.760
